,time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h)
8098,2019-05-24 14:30:00,0.8375,0.0,0.0,0.63,0.57,0.19,0.02,0.7359413202933986
8099,2019-05-24 14:45:00,0.8375,0.0,0.0,0.63,0.57,0.19,0.02,0.7359413202933986
8100,2019-05-24 15:00:00,0.8375,0.0,0.0,0.63,0.57,0.19,0.02,0.7359413202933986
8101,2019-05-24 15:15:00,0.8375,0.0,0.0,0.63,0.57,0.19,0.02,0.7359413202933986
8102,2019-05-24 15:30:00,0.845,0.0,0.0,1.0,0.93,0.49,0.37,0.7041564792176039
8103,2019-05-24 15:45:00,0.845,0.0,0.0,1.0,0.93,0.49,0.37,0.7041564792176039
8104,2019-05-24 16:00:00,0.845,0.0,0.0,1.0,0.93,0.49,0.37,0.7041564792176039
8105,2019-05-24 16:15:00,0.845,0.0,0.0,1.0,0.93,0.49,0.37,0.7041564792176039
8106,2019-05-24 16:30:00,0.85,0.0,0.0,0.92,0.88,0.21,0.0,0.665036674816626
8107,2019-05-24 16:45:00,0.85,0.0,0.0,0.92,0.88,0.21,0.0,0.665036674816626
8108,2019-05-24 17:00:00,0.85,0.0,0.0,0.92,0.88,0.21,0.0,0.665036674816626
8109,2019-05-24 17:15:00,0.85,0.0,0.0,0.92,0.88,0.21,0.0,0.665036674816626
8110,2019-05-24 17:30:00,0.8525,0.0,0.0,1.0,0.94,0.01,0.89,0.6723716381418093
8111,2019-05-24 17:45:00,0.8525,0.0,0.0,1.0,0.94,0.01,0.89,0.6723716381418093
8112,2019-05-24 18:00:00,0.8525,0.0,0.0,1.0,0.94,0.01,0.89,0.6723716381418093
8113,2019-05-24 18:15:00,0.8525,0.0,0.0,1.0,0.94,0.01,0.89,0.6723716381418093
8114,2019-05-24 18:30:00,0.8525,0.0,0.0,0.96,0.85,0.0,0.66,0.6821515892420539
8115,2019-05-24 18:45:00,0.8525,0.0,0.0,0.96,0.85,0.0,0.66,0.6821515892420539
8116,2019-05-24 19:00:00,0.8525,0.0,0.0,0.96,0.85,0.0,0.66,0.6821515892420539
8117,2019-05-24 19:15:00,0.8525,0.0,0.0,0.96,0.85,0.0,0.66,0.6821515892420539
8118,2019-05-24 19:30:00,0.8525,0.0,0.0,0.74,0.6,0.0,0.67,0.6601466992665037
8119,2019-05-24 19:45:00,0.8525,0.0,0.0,0.74,0.6,0.0,0.67,0.6601466992665037
8120,2019-05-24 20:00:00,0.8525,0.0,0.0,0.74,0.6,0.0,0.67,0.6601466992665037
8121,2019-05-24 20:15:00,0.8525,0.0,0.0,0.74,0.6,0.0,0.67,0.6601466992665037
8122,2019-05-24 20:30:00,0.8474999999999999,0.0,0.0,0.49,0.36,0.0,0.54,0.6210268948655258
8123,2019-05-24 20:45:00,0.8474999999999999,0.0,0.0,0.49,0.36,0.0,0.54,0.6210268948655258
8124,2019-05-24 21:00:00,0.8474999999999999,0.0,0.0,0.49,0.36,0.0,0.54,0.6210268948655258
8125,2019-05-24 21:15:00,0.8474999999999999,0.0,0.0,0.49,0.36,0.0,0.54,0.6210268948655258
8126,2019-05-24 21:30:00,0.85,0.0,0.0,0.08,0.01,0.0,0.22,0.4474327628361858
8127,2019-05-24 21:45:00,0.85,0.0,0.0,0.08,0.01,0.0,0.22,0.4474327628361858
8128,2019-05-24 22:00:00,0.85,0.0,0.0,0.08,0.01,0.0,0.22,0.4474327628361858
8129,2019-05-24 22:15:00,0.85,0.0,0.0,0.08,0.01,0.0,0.22,0.4474327628361858
8130,2019-05-24 22:30:00,0.8375,0.0,0.0,0.06,0.0,0.0,0.21,0.3447432762836185
8131,2019-05-24 22:45:00,0.8375,0.0,0.0,0.06,0.0,0.0,0.21,0.3447432762836185
8132,2019-05-24 23:00:00,0.8375,0.0,0.0,0.06,0.0,0.0,0.21,0.3447432762836185
8133,2019-05-24 23:15:00,0.8375,0.0,0.0,0.06,0.0,0.0,0.21,0.3447432762836185
8134,2019-05-24 23:30:00,0.8225,0.0,0.0,0.0,0.0,0.0,0.0,0.2665036674816626
8135,2019-05-24 23:45:00,0.8225,0.0,0.0,0.0,0.0,0.0,0.0,0.2665036674816626
8136,2019-05-25 06:00:00,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2273838630806846
8137,2019-05-25 06:15:00,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2273838630806846
8138,2019-05-25 06:30:00,0.6824999999999999,0.0,0.0,0.02,0.02,0.0,0.0,0.2298288508557457
8139,2019-05-25 06:45:00,0.6824999999999999,0.0,0.0,0.02,0.02,0.0,0.0,0.2298288508557457
8140,2019-05-25 07:00:00,0.6824999999999999,0.0,0.0,0.02,0.02,0.0,0.0,0.2298288508557457
8141,2019-05-25 07:15:00,0.6824999999999999,0.0,0.0,0.02,0.02,0.0,0.0,0.2298288508557457
8142,2019-05-25 07:30:00,0.6575,0.0,0.0,0.08,0.08,0.0,0.03,0.1882640586797065
8143,2019-05-25 07:45:00,0.6575,0.0,0.0,0.08,0.08,0.0,0.03,0.1882640586797065
8144,2019-05-25 08:00:00,0.6575,0.0,0.0,0.08,0.08,0.0,0.03,0.1882640586797065
8145,2019-05-25 08:15:00,0.6575,0.0,0.0,0.08,0.08,0.0,0.03,0.1882640586797065
8146,2019-05-25 08:30:00,0.6325,0.0,0.0,0.09,0.09,0.0,0.02,0.2078239608801956
8147,2019-05-25 08:45:00,0.6325,0.0,0.0,0.09,0.09,0.0,0.02,0.2078239608801956
8148,2019-05-25 09:00:00,0.6325,0.0,0.0,0.09,0.09,0.0,0.02,0.2078239608801956
8149,2019-05-25 09:15:00,0.6325,0.0,0.0,0.09,0.09,0.0,0.02,0.2078239608801956
8150,2019-05-25 09:30:00,0.65,0.0,0.0,0.08,0.09,0.0,0.0,0.1931540342298288
8151,2019-05-25 09:45:00,0.65,0.0,0.0,0.08,0.09,0.0,0.0,0.1931540342298288
8152,2019-05-25 10:00:00,0.65,0.0,0.0,0.08,0.09,0.0,0.0,0.1931540342298288
8153,2019-05-25 10:15:00,0.65,0.0,0.0,0.08,0.09,0.0,0.0,0.1931540342298288
8154,2019-05-25 10:30:00,0.6525000000000001,0.0,0.0,0.08,0.09,0.0,0.0,0.1931540342298288
8155,2019-05-25 10:45:00,0.6525000000000001,0.0,0.0,0.08,0.09,0.0,0.0,0.1931540342298288
8156,2019-05-25 11:00:00,0.6525000000000001,0.0,0.0,0.08,0.09,0.0,0.0,0.1931540342298288
8157,2019-05-25 11:15:00,0.6525000000000001,0.0,0.0,0.08,0.09,0.0,0.0,0.1931540342298288
8158,2019-05-25 11:30:00,0.675,0.0,0.0,0.05,0.06,0.0,0.0,0.2029339853300733
8159,2019-05-25 11:45:00,0.675,0.0,0.0,0.05,0.06,0.0,0.0,0.2029339853300733
8160,2019-05-25 12:00:00,0.675,0.0,0.0,0.05,0.06,0.0,0.0,0.2029339853300733
8161,2019-05-25 12:15:00,0.675,0.0,0.0,0.05,0.06,0.0,0.0,0.2029339853300733
8162,2019-05-25 12:30:00,0.6925000000000001,0.0,0.0,0.1,0.11,0.0,0.0,0.2322738386308068
8163,2019-05-25 12:45:00,0.6925000000000001,0.0,0.0,0.1,0.11,0.0,0.0,0.2322738386308068
8164,2019-05-25 13:00:00,0.6925000000000001,0.0,0.0,0.1,0.11,0.0,0.0,0.2322738386308068
8165,2019-05-25 13:15:00,0.6925000000000001,0.0,0.0,0.1,0.11,0.0,0.0,0.2322738386308068
8166,2019-05-25 13:30:00,0.7175,0.0,0.0,0.36,0.38,0.02,0.03,0.2567237163814181
8167,2019-05-25 13:45:00,0.7175,0.0,0.0,0.36,0.38,0.02,0.03,0.2567237163814181
8168,2019-05-25 14:00:00,0.7175,0.0,0.0,0.36,0.38,0.02,0.03,0.2567237163814181
8169,2019-05-25 14:15:00,0.7175,0.0,0.0,0.36,0.38,0.02,0.03,0.2567237163814181
8170,2019-05-25 14:30:00,0.7550000000000001,0.0,0.0,0.21,0.1,0.0,0.41,0.2738386308068459
8171,2019-05-25 14:45:00,0.7550000000000001,0.0,0.0,0.21,0.1,0.0,0.41,0.2738386308068459
8172,2019-05-25 15:00:00,0.7550000000000001,0.0,0.0,0.21,0.1,0.0,0.41,0.2738386308068459
8173,2019-05-25 15:15:00,0.7550000000000001,0.0,0.0,0.21,0.1,0.0,0.41,0.2738386308068459
8174,2019-05-25 15:30:00,0.7699999999999999,0.0,0.0,0.3,0.26,0.01,0.21,0.3007334963325183
8175,2019-05-25 15:45:00,0.7699999999999999,0.0,0.0,0.3,0.26,0.01,0.21,0.3007334963325183
8176,2019-05-25 16:00:00,0.7699999999999999,0.0,0.0,0.3,0.26,0.01,0.21,0.3007334963325183
8177,2019-05-25 16:15:00,0.7699999999999999,0.0,0.0,0.3,0.26,0.01,0.21,0.3007334963325183
8178,2019-05-25 16:30:00,0.78,0.0,0.0,0.39,0.37,0.08,0.03,0.3031784841075794
8179,2019-05-25 16:45:00,0.78,0.0,0.0,0.39,0.37,0.08,0.03,0.3031784841075794
8180,2019-05-25 17:00:00,0.78,0.0,0.0,0.39,0.37,0.08,0.03,0.3031784841075794
8181,2019-05-25 17:15:00,0.78,0.0,0.0,0.39,0.37,0.08,0.03,0.3031784841075794
8182,2019-05-25 17:30:00,0.7875,0.0,0.0,0.49,0.53,0.03,0.0,0.334963325183374
8183,2019-05-25 17:45:00,0.7875,0.0,0.0,0.49,0.53,0.03,0.0,0.334963325183374
8184,2019-05-25 18:00:00,0.7875,0.0,0.0,0.49,0.53,0.03,0.0,0.334963325183374
8185,2019-05-25 18:15:00,0.7875,0.0,0.0,0.49,0.53,0.03,0.0,0.334963325183374
8186,2019-05-25 18:30:00,0.8,0.0,0.0,0.77,0.83,0.04,0.0,0.3691931540342298
8187,2019-05-25 18:45:00,0.8,0.0,0.0,0.77,0.83,0.04,0.0,0.3691931540342298
8188,2019-05-25 19:00:00,0.8,0.0,0.0,0.77,0.83,0.04,0.0,0.3691931540342298
8189,2019-05-25 19:15:00,0.8,0.0,0.0,0.77,0.83,0.04,0.0,0.3691931540342298
8190,2019-05-25 19:30:00,0.7949999999999999,0.0,0.0,0.92,0.84,0.28,0.0,0.4156479217603912
8191,2019-05-25 19:45:00,0.7949999999999999,0.0,0.0,0.92,0.84,0.28,0.0,0.4156479217603912
8192,2019-05-25 20:00:00,0.7949999999999999,0.0,0.0,0.92,0.84,0.28,0.0,0.4156479217603912
8193,2019-05-25 20:15:00,0.7949999999999999,0.0,0.0,0.92,0.84,0.28,0.0,0.4156479217603912
8194,2019-05-25 20:30:00,0.7975,0.0,0.0,0.49,0.46,0.13,0.0,0.4523227383863081
8195,2019-05-25 20:45:00,0.7975,0.0,0.0,0.49,0.46,0.13,0.0,0.4523227383863081
8196,2019-05-25 21:00:00,0.7975,0.0,0.0,0.49,0.46,0.13,0.0,0.4523227383863081
8197,2019-05-25 21:15:00,0.7975,0.0,0.0,0.49,0.46,0.13,0.0,0.4523227383863081
8198,2019-05-25 21:30:00,0.765,0.0,0.0,0.32,0.3,0.04,0.08,0.4132029339853301
8199,2019-05-25 21:45:00,0.765,0.0,0.0,0.32,0.3,0.04,0.08,0.4132029339853301
8200,2019-05-25 22:00:00,0.765,0.0,0.0,0.32,0.3,0.04,0.08,0.4132029339853301
8201,2019-05-25 22:15:00,0.765,0.0,0.0,0.32,0.3,0.04,0.08,0.4132029339853301
8202,2019-05-25 22:30:00,0.7550000000000001,0.0,0.0,0.38,0.27,0.1,0.25,0.3863080684596577
8203,2019-05-25 22:45:00,0.7550000000000001,0.0,0.0,0.38,0.27,0.1,0.25,0.3863080684596577
8204,2019-05-25 23:00:00,0.7550000000000001,0.0,0.0,0.38,0.27,0.1,0.25,0.3863080684596577
8205,2019-05-25 23:15:00,0.7550000000000001,0.0,0.0,0.38,0.27,0.1,0.25,0.3863080684596577
8206,2019-05-25 23:30:00,0.7324999999999999,0.0,0.0,0.72,0.35,0.33,0.7,0.3740831295843521
8207,2019-05-25 23:45:00,0.7324999999999999,0.0,0.0,0.72,0.35,0.33,0.7,0.3740831295843521
8208,2019-05-26 06:00:00,0.6875,0.0,0.0,0.99,0.18,0.96,0.84,0.3374083129584352
8209,2019-05-26 06:15:00,0.6875,0.0,0.0,0.99,0.18,0.96,0.84,0.3374083129584352
8210,2019-05-26 06:30:00,0.6900000000000001,0.0408163265306122,0.0408163265306122,0.93,0.21,0.84,0.78,0.3398533007334963
8211,2019-05-26 06:45:00,0.6900000000000001,0.0408163265306122,0.0408163265306122,0.93,0.21,0.84,0.78,0.3398533007334963
8212,2019-05-26 07:00:00,0.6900000000000001,0.0408163265306122,0.0408163265306122,0.93,0.21,0.84,0.78,0.3398533007334963
8213,2019-05-26 07:15:00,0.6900000000000001,0.0408163265306122,0.0408163265306122,0.93,0.21,0.84,0.78,0.3398533007334963
8214,2019-05-26 07:30:00,0.6925000000000001,0.1020408163265306,0.1020408163265306,0.95,0.57,0.65,0.14,0.3276283618581907
8215,2019-05-26 07:45:00,0.6925000000000001,0.1020408163265306,0.1020408163265306,0.95,0.57,0.65,0.14,0.3276283618581907
8216,2019-05-26 08:00:00,0.6925000000000001,0.1020408163265306,0.1020408163265306,0.95,0.57,0.65,0.14,0.3276283618581907
8217,2019-05-26 08:15:00,0.6925000000000001,0.1020408163265306,0.1020408163265306,0.95,0.57,0.65,0.14,0.3276283618581907
8218,2019-05-26 08:30:00,0.695,0.0,0.0,0.95,0.72,0.14,0.74,0.3080684596577017
8219,2019-05-26 08:45:00,0.695,0.0,0.0,0.95,0.72,0.14,0.74,0.3080684596577017
8220,2019-05-26 09:00:00,0.695,0.0,0.0,0.95,0.72,0.14,0.74,0.3080684596577017
8221,2019-05-26 09:15:00,0.695,0.0,0.0,0.95,0.72,0.14,0.74,0.3080684596577017
8222,2019-05-26 09:30:00,0.725,0.0,0.0,0.46,0.39,0.08,0.21,0.2665036674816626
8223,2019-05-26 09:45:00,0.725,0.0,0.0,0.46,0.39,0.08,0.21,0.2665036674816626
8224,2019-05-26 10:00:00,0.725,0.0,0.0,0.46,0.39,0.08,0.21,0.2665036674816626
8225,2019-05-26 10:15:00,0.725,0.0,0.0,0.46,0.39,0.08,0.21,0.2665036674816626
8226,2019-05-26 10:30:00,0.7324999999999999,0.0,0.0,0.2,0.22,0.0,0.02,0.2665036674816626
8227,2019-05-26 10:45:00,0.7324999999999999,0.0,0.0,0.2,0.22,0.0,0.02,0.2665036674816626
8228,2019-05-26 11:00:00,0.7324999999999999,0.0,0.0,0.2,0.22,0.0,0.02,0.2665036674816626
8229,2019-05-26 11:15:00,0.7324999999999999,0.0,0.0,0.2,0.22,0.0,0.02,0.2665036674816626
8230,2019-05-26 11:30:00,0.7699999999999999,0.0,0.0,0.05,0.06,0.0,0.0,0.2640586797066014
8231,2019-05-26 11:45:00,0.7699999999999999,0.0,0.0,0.05,0.06,0.0,0.0,0.2640586797066014
8232,2019-05-26 12:00:00,0.7699999999999999,0.0,0.0,0.05,0.06,0.0,0.0,0.2640586797066014
8233,2019-05-26 12:15:00,0.7699999999999999,0.0,0.0,0.05,0.06,0.0,0.0,0.2640586797066014
8234,2019-05-26 12:30:00,0.8025,0.0,0.0,0.07,0.08,0.0,0.0,0.2713936430317848
8235,2019-05-26 12:45:00,0.8025,0.0,0.0,0.07,0.08,0.0,0.0,0.2713936430317848
8236,2019-05-26 13:00:00,0.8025,0.0,0.0,0.07,0.08,0.0,0.0,0.2713936430317848
8237,2019-05-26 13:15:00,0.8025,0.0,0.0,0.07,0.08,0.0,0.0,0.2713936430317848
8238,2019-05-26 13:30:00,0.8550000000000001,0.0,0.0,0.01,0.0,0.0,0.02,0.2909535452322738
8239,2019-05-26 13:45:00,0.8550000000000001,0.0,0.0,0.01,0.0,0.0,0.02,0.2909535452322738
8240,2019-05-26 14:00:00,0.8550000000000001,0.0,0.0,0.01,0.0,0.0,0.02,0.2909535452322738
8241,2019-05-26 14:15:00,0.8550000000000001,0.0,0.0,0.01,0.0,0.0,0.02,0.2909535452322738
8242,2019-05-26 14:30:00,0.925,0.0,0.0,0.06,0.06,0.0,0.01,0.3007334963325183
8243,2019-05-26 14:45:00,0.925,0.0,0.0,0.06,0.06,0.0,0.01,0.3007334963325183
8244,2019-05-26 15:00:00,0.925,0.0,0.0,0.06,0.06,0.0,0.01,0.3007334963325183
8245,2019-05-26 15:15:00,0.925,0.0,0.0,0.06,0.06,0.0,0.01,0.3007334963325183
8246,2019-05-26 15:30:00,0.95,0.0,0.0,0.18,0.03,0.0,0.5,0.293398533007335
8247,2019-05-26 15:45:00,0.95,0.0,0.0,0.18,0.03,0.0,0.5,0.293398533007335
8248,2019-05-26 16:00:00,0.95,0.0,0.0,0.18,0.03,0.0,0.5,0.293398533007335
8249,2019-05-26 16:15:00,0.95,0.0,0.0,0.18,0.03,0.0,0.5,0.293398533007335
8250,2019-05-26 16:30:00,0.975,0.0,0.0,0.24,0.0,0.01,0.77,0.293398533007335
8251,2019-05-26 16:45:00,0.975,0.0,0.0,0.24,0.0,0.01,0.77,0.293398533007335
8252,2019-05-26 17:00:00,0.975,0.0,0.0,0.24,0.0,0.01,0.77,0.293398533007335
8253,2019-05-26 17:15:00,0.975,0.0,0.0,0.24,0.0,0.01,0.77,0.293398533007335
8254,2019-05-26 17:30:00,0.985,0.0,0.0,0.26,0.0,0.02,0.84,0.2640586797066014
8255,2019-05-26 17:45:00,0.985,0.0,0.0,0.26,0.0,0.02,0.84,0.2640586797066014
8256,2019-05-26 18:00:00,0.985,0.0,0.0,0.26,0.0,0.02,0.84,0.2640586797066014
8257,2019-05-26 18:15:00,0.985,0.0,0.0,0.26,0.0,0.02,0.84,0.2640586797066014
8258,2019-05-26 18:30:00,0.995,0.0,0.0,0.19,0.0,0.02,0.59,0.3007334963325183
8259,2019-05-26 18:45:00,0.995,0.0,0.0,0.19,0.0,0.02,0.59,0.3007334963325183
8260,2019-05-26 19:00:00,0.995,0.0,0.0,0.19,0.0,0.02,0.59,0.3007334963325183
8261,2019-05-26 19:15:00,0.995,0.0,0.0,0.19,0.0,0.02,0.59,0.3007334963325183
8262,2019-05-26 19:30:00,0.995,0.0,0.0,0.27,0.03,0.15,0.52,0.3545232273838631
8263,2019-05-26 19:45:00,0.995,0.0,0.0,0.27,0.03,0.15,0.52,0.3545232273838631
8264,2019-05-26 20:00:00,0.995,0.0,0.0,0.27,0.03,0.15,0.52,0.3545232273838631
8265,2019-05-26 20:15:00,0.995,0.0,0.0,0.27,0.03,0.15,0.52,0.3545232273838631
8266,2019-05-26 20:30:00,0.99,0.0612244897959183,0.0612244897959183,0.54,0.01,0.39,0.98,0.334963325183374
8267,2019-05-26 20:45:00,0.99,0.0612244897959183,0.0612244897959183,0.54,0.01,0.39,0.98,0.334963325183374
8268,2019-05-26 21:00:00,0.99,0.0612244897959183,0.0612244897959183,0.54,0.01,0.39,0.98,0.334963325183374
8269,2019-05-26 21:15:00,0.99,0.0612244897959183,0.0612244897959183,0.54,0.01,0.39,0.98,0.334963325183374
8270,2019-05-26 21:30:00,0.9175,0.0,0.0,0.93,0.07,0.95,0.99,0.2640586797066014
8271,2019-05-26 21:45:00,0.9175,0.0,0.0,0.93,0.07,0.95,0.99,0.2640586797066014
8272,2019-05-26 22:00:00,0.9175,0.0,0.0,0.93,0.07,0.95,0.99,0.2640586797066014
8273,2019-05-26 22:15:00,0.9175,0.0,0.0,0.93,0.07,0.95,0.99,0.2640586797066014
8274,2019-05-26 22:30:00,0.8949999999999999,0.0,0.0,0.63,0.0,0.57,0.97,0.1442542787286063
8275,2019-05-26 22:45:00,0.8949999999999999,0.0,0.0,0.63,0.0,0.57,0.97,0.1442542787286063
8276,2019-05-26 23:00:00,0.8949999999999999,0.0,0.0,0.63,0.0,0.57,0.97,0.1442542787286063
8277,2019-05-26 23:15:00,0.8949999999999999,0.0,0.0,0.63,0.0,0.57,0.97,0.1442542787286063
8278,2019-05-26 23:30:00,0.8699999999999999,0.0,0.0,0.31,0.01,0.19,0.61,0.1540342298288508
8279,2019-05-26 23:45:00,0.8699999999999999,0.0,0.0,0.31,0.01,0.19,0.61,0.1540342298288508
8280,2019-05-27 06:00:00,0.825,0.0,0.0,0.04,0.04,0.0,0.0,0.2396088019559902
8281,2019-05-27 06:15:00,0.825,0.0,0.0,0.04,0.04,0.0,0.0,0.2396088019559902
8282,2019-05-27 06:30:00,0.8074999999999999,0.0,0.0,0.09,0.09,0.01,0.0,0.2469437652811736
8283,2019-05-27 06:45:00,0.8074999999999999,0.0,0.0,0.09,0.09,0.01,0.0,0.2469437652811736
8284,2019-05-27 07:00:00,0.8074999999999999,0.0,0.0,0.09,0.09,0.01,0.0,0.2469437652811736
8285,2019-05-27 07:15:00,0.8074999999999999,0.0,0.0,0.09,0.09,0.01,0.0,0.2469437652811736
8286,2019-05-27 07:30:00,0.7825,0.0,0.0,0.1,0.08,0.04,0.0,0.2518337408312958
8287,2019-05-27 07:45:00,0.7825,0.0,0.0,0.1,0.08,0.04,0.0,0.2518337408312958
8288,2019-05-27 08:00:00,0.7825,0.0,0.0,0.1,0.08,0.04,0.0,0.2518337408312958
8289,2019-05-27 08:15:00,0.7825,0.0,0.0,0.1,0.08,0.04,0.0,0.2518337408312958
8290,2019-05-27 08:30:00,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2518337408312958
8291,2019-05-27 08:45:00,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2518337408312958
8292,2019-05-27 09:00:00,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2518337408312958
8293,2019-05-27 09:15:00,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2518337408312958
8294,2019-05-27 09:30:00,0.7525000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1442542787286063
8295,2019-05-27 09:45:00,0.7525000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1442542787286063
8296,2019-05-27 10:00:00,0.7525000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1442542787286063
8297,2019-05-27 10:15:00,0.7525000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1442542787286063
8298,2019-05-27 10:30:00,0.765,0.0,0.0,0.02,0.0,0.0,0.07,0.2224938875305623
8299,2019-05-27 10:45:00,0.765,0.0,0.0,0.02,0.0,0.0,0.07,0.2224938875305623
8300,2019-05-27 11:00:00,0.765,0.0,0.0,0.02,0.0,0.0,0.07,0.2224938875305623
8301,2019-05-27 11:15:00,0.765,0.0,0.0,0.02,0.0,0.0,0.07,0.2224938875305623
8302,2019-05-27 11:30:00,0.8,0.0,0.0,0.02,0.0,0.0,0.08,0.2396088019559902
8303,2019-05-27 11:45:00,0.8,0.0,0.0,0.02,0.0,0.0,0.08,0.2396088019559902
8304,2019-05-27 12:00:00,0.8,0.0,0.0,0.02,0.0,0.0,0.08,0.2396088019559902
8305,2019-05-27 12:15:00,0.8,0.0,0.0,0.02,0.0,0.0,0.08,0.2396088019559902
8306,2019-05-27 12:30:00,0.8150000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2640586797066014
8307,2019-05-27 12:45:00,0.8150000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2640586797066014
8308,2019-05-27 13:00:00,0.8150000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2640586797066014
8309,2019-05-27 13:15:00,0.8150000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2640586797066014
8310,2019-05-27 13:30:00,0.835,0.0,0.0,0.0,0.0,0.0,0.0,0.2860635696821516
8311,2019-05-27 13:45:00,0.835,0.0,0.0,0.0,0.0,0.0,0.0,0.2860635696821516
8312,2019-05-27 14:00:00,0.835,0.0,0.0,0.0,0.0,0.0,0.0,0.2860635696821516
8313,2019-05-27 14:15:00,0.835,0.0,0.0,0.0,0.0,0.0,0.0,0.2860635696821516
8314,2019-05-27 14:30:00,0.8775000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2567237163814181
8315,2019-05-27 14:45:00,0.8775000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2567237163814181
8316,2019-05-27 15:00:00,0.8775000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2567237163814181
8317,2019-05-27 15:15:00,0.8775000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2567237163814181
8318,2019-05-27 15:30:00,0.8925000000000001,0.0,0.0,0.02,0.02,0.0,0.0,0.2176039119804401
8319,2019-05-27 15:45:00,0.8925000000000001,0.0,0.0,0.02,0.02,0.0,0.0,0.2176039119804401
8320,2019-05-27 16:00:00,0.8925000000000001,0.0,0.0,0.02,0.02,0.0,0.0,0.2176039119804401
8321,2019-05-27 16:15:00,0.8925000000000001,0.0,0.0,0.02,0.02,0.0,0.0,0.2176039119804401
8322,2019-05-27 16:30:00,0.905,0.0,0.0,0.11,0.02,0.16,0.0,0.2787286063569682
8323,2019-05-27 16:45:00,0.905,0.0,0.0,0.11,0.02,0.16,0.0,0.2787286063569682
8324,2019-05-27 17:00:00,0.905,0.0,0.0,0.11,0.02,0.16,0.0,0.2787286063569682
8325,2019-05-27 17:15:00,0.905,0.0,0.0,0.11,0.02,0.16,0.0,0.2787286063569682
8326,2019-05-27 17:30:00,0.9125,0.0,0.0,0.26,0.0,0.42,0.02,0.3031784841075794
8327,2019-05-27 17:45:00,0.9125,0.0,0.0,0.26,0.0,0.42,0.02,0.3031784841075794
8328,2019-05-27 18:00:00,0.9125,0.0,0.0,0.26,0.0,0.42,0.02,0.3031784841075794
8329,2019-05-27 18:15:00,0.9125,0.0,0.0,0.26,0.0,0.42,0.02,0.3031784841075794
8330,2019-05-27 18:30:00,0.9175,0.0,0.0,0.33,0.0,0.52,0.07,0.293398533007335
8331,2019-05-27 18:45:00,0.9175,0.0,0.0,0.33,0.0,0.52,0.07,0.293398533007335
8332,2019-05-27 19:00:00,0.9175,0.0,0.0,0.33,0.0,0.52,0.07,0.293398533007335
8333,2019-05-27 19:15:00,0.9175,0.0,0.0,0.33,0.0,0.52,0.07,0.293398533007335
8334,2019-05-27 19:30:00,0.9325,0.0,0.0,0.4,0.0,0.32,0.68,0.2469437652811736
8335,2019-05-27 19:45:00,0.9325,0.0,0.0,0.4,0.0,0.32,0.68,0.2469437652811736
8336,2019-05-27 20:00:00,0.9325,0.0,0.0,0.4,0.0,0.32,0.68,0.2469437652811736
8337,2019-05-27 20:15:00,0.9325,0.0,0.0,0.4,0.0,0.32,0.68,0.2469437652811736
8338,2019-05-27 20:30:00,0.9375,0.0,0.0,0.2,0.0,0.05,0.55,0.2029339853300733
8339,2019-05-27 20:45:00,0.9375,0.0,0.0,0.2,0.0,0.05,0.55,0.2029339853300733
8340,2019-05-27 21:00:00,0.9375,0.0,0.0,0.2,0.0,0.05,0.55,0.2029339853300733
8341,2019-05-27 21:15:00,0.9375,0.0,0.0,0.2,0.0,0.05,0.55,0.2029339853300733
8342,2019-05-27 21:30:00,0.93,0.0,0.0,0.11,0.0,0.03,0.3,0.1271393643031784
8343,2019-05-27 21:45:00,0.93,0.0,0.0,0.11,0.0,0.03,0.3,0.1271393643031784
8344,2019-05-27 22:00:00,0.93,0.0,0.0,0.11,0.0,0.03,0.3,0.1271393643031784
8345,2019-05-27 22:15:00,0.93,0.0,0.0,0.11,0.0,0.03,0.3,0.1271393643031784
8346,2019-05-27 22:30:00,0.91,0.0,0.0,0.11,0.0,0.11,0.13,0.0611246943765281
8347,2019-05-27 22:45:00,0.91,0.0,0.0,0.11,0.0,0.11,0.13,0.0611246943765281
8348,2019-05-27 23:00:00,0.91,0.0,0.0,0.11,0.0,0.11,0.13,0.0611246943765281
