departure_time,air_temp,dew_point,sea_level_pressure,wind_speed,sky_condition
2017-10-26 20:15:00,0.46153846153846156,0.6785714285714286,0.527417027417027,0.0625,0.0
2017-10-26 20:30:00,0.4519230769230769,0.6732142857142858,0.5259740259740244,0.0625,1.0
2017-10-26 20:45:00,0.4519230769230769,0.6732142857142858,0.5259740259740244,0.0625,1.0
2017-10-26 21:00:00,0.4519230769230769,0.6732142857142858,0.5259740259740244,0.0625,1.0
2017-10-26 21:15:00,0.4519230769230769,0.6732142857142858,0.5259740259740244,0.0625,1.0
2017-10-26 21:30:00,0.46153846153846156,0.6785714285714286,0.5317460317460299,0.0625,0.0
2017-10-26 21:45:00,0.46153846153846156,0.6785714285714286,0.5317460317460299,0.0625,0.0
2017-10-26 22:00:00,0.46153846153846156,0.6785714285714286,0.5317460317460299,0.0625,0.0
2017-10-26 22:15:00,0.46153846153846156,0.6785714285714286,0.5317460317460299,0.0625,0.0
2017-10-26 22:30:00,0.46153846153846156,0.6964285714285714,0.5375180375180378,0.0625,0.0
2017-10-26 22:45:00,0.46153846153846156,0.6964285714285714,0.5375180375180378,0.0625,0.0
2017-10-26 23:00:00,0.46153846153846156,0.6964285714285714,0.5375180375180378,0.0625,0.0
2017-10-26 23:15:00,0.46153846153846156,0.6964285714285714,0.5375180375180378,0.0625,0.0
2017-10-26 23:30:00,0.4807692307692308,0.6910714285714287,0.5432900432900433,0.0625,0.8888888888888888
2017-10-26 23:45:00,0.4807692307692308,0.6910714285714287,0.5432900432900433,0.0625,0.8888888888888888
2017-10-27 06:00:00,0.5673076923076923,0.6767857142857142,0.4956709956709947,0.125,0.7777777777777778
2017-10-27 06:15:00,0.5673076923076923,0.6767857142857142,0.4956709956709947,0.125,0.7777777777777778
2017-10-27 06:30:00,0.5961538461538461,0.6785714285714286,0.4963924963924948,0.1875,0.0
2017-10-27 06:45:00,0.5961538461538461,0.6785714285714286,0.4963924963924948,0.1875,0.0
2017-10-27 07:00:00,0.5961538461538461,0.6785714285714286,0.4963924963924948,0.1875,0.0
2017-10-27 07:15:00,0.5961538461538461,0.6785714285714286,0.4963924963924948,0.1875,0.0
2017-10-27 07:30:00,0.5769230769230769,0.6785714285714286,0.4971139971139973,0.1875,0.0
2017-10-27 07:45:00,0.5769230769230769,0.6785714285714286,0.4971139971139973,0.1875,0.0
2017-10-27 08:00:00,0.5769230769230769,0.6785714285714286,0.4971139971139973,0.1875,0.0
2017-10-27 08:15:00,0.5769230769230769,0.6785714285714286,0.4971139971139973,0.1875,0.0
2017-10-27 08:30:00,0.5461538461538461,0.6821428571428572,0.49783549783549735,0.0625,0.7777777777777778
2017-10-27 08:45:00,0.5461538461538461,0.6821428571428572,0.49783549783549735,0.0625,0.7777777777777778
2017-10-27 09:00:00,0.5461538461538461,0.6821428571428572,0.49783549783549735,0.0625,0.7777777777777778
2017-10-27 09:15:00,0.5461538461538461,0.6821428571428572,0.49783549783549735,0.0625,0.7777777777777778
2017-10-27 09:30:00,0.5,0.6785714285714286,0.5093795093795083,0.125,0.0
2017-10-27 09:45:00,0.5,0.6785714285714286,0.5093795093795083,0.125,0.0
2017-10-27 10:00:00,0.5,0.6785714285714286,0.5093795093795083,0.125,0.0
2017-10-27 10:15:00,0.5,0.6785714285714286,0.5093795093795083,0.125,0.0
2017-10-27 10:30:00,0.4807692307692308,0.6785714285714286,0.5209235209235216,0.125,0.0
2017-10-27 10:45:00,0.4807692307692308,0.6785714285714286,0.5209235209235216,0.125,0.0
2017-10-27 11:00:00,0.4807692307692308,0.6785714285714286,0.5209235209235216,0.125,0.0
2017-10-27 11:15:00,0.4807692307692308,0.6785714285714286,0.5209235209235216,0.125,0.0
2017-10-27 11:30:00,0.48846153846153845,0.6839285714285713,0.5324675324675324,0.0625,0.7777777777777778
2017-10-27 11:45:00,0.48846153846153845,0.6839285714285713,0.5324675324675324,0.0625,0.7777777777777778
2017-10-27 12:00:00,0.48846153846153845,0.6839285714285713,0.5324675324675324,0.0625,0.7777777777777778
2017-10-27 12:15:00,0.48846153846153845,0.6839285714285713,0.5324675324675324,0.0625,0.7777777777777778
2017-10-27 12:30:00,0.4423076923076923,0.6607142857142857,0.5346320346320351,0.125,0.0
2017-10-27 12:45:00,0.4423076923076923,0.6607142857142857,0.5346320346320351,0.125,0.0
2017-10-27 13:00:00,0.4423076923076923,0.6607142857142857,0.5346320346320351,0.125,0.0
2017-10-27 13:15:00,0.4423076923076923,0.6607142857142857,0.5346320346320351,0.125,0.0
2017-10-27 13:30:00,0.4423076923076923,0.6607142857142857,0.5367965367965353,0.0625,0.0
2017-10-27 13:45:00,0.4423076923076923,0.6607142857142857,0.5367965367965353,0.0625,0.0
2017-10-27 14:00:00,0.4423076923076923,0.6607142857142857,0.5367965367965353,0.0625,0.0
2017-10-27 14:15:00,0.4423076923076923,0.6607142857142857,0.5367965367965353,0.0625,0.0
2017-10-27 14:30:00,0.4461538461538461,0.6625,0.538961038961038,0.0625,1.0
2017-10-27 14:45:00,0.4461538461538461,0.6625,0.538961038961038,0.0625,1.0
2017-10-27 15:00:00,0.4461538461538461,0.6625,0.538961038961038,0.0625,1.0
2017-10-27 15:15:00,0.4461538461538461,0.6625,0.538961038961038,0.0625,1.0
2017-10-27 15:30:00,0.4230769230769231,0.6607142857142857,0.5432900432900433,0.0625,0.0
2017-10-27 15:45:00,0.4230769230769231,0.6607142857142857,0.5432900432900433,0.0625,0.0
2017-10-27 16:00:00,0.4230769230769231,0.6607142857142857,0.5432900432900433,0.0625,0.0
2017-10-27 16:15:00,0.4230769230769231,0.6607142857142857,0.5432900432900433,0.0625,0.0
2017-10-27 16:30:00,0.4423076923076923,0.6785714285714286,0.5476190476190461,0.0625,0.0
2017-10-27 16:45:00,0.4423076923076923,0.6785714285714286,0.5476190476190461,0.0625,0.0
2017-10-27 17:00:00,0.4423076923076923,0.6785714285714286,0.5476190476190461,0.0625,0.0
2017-10-27 17:15:00,0.4423076923076923,0.6785714285714286,0.5476190476190461,0.0625,0.0
2017-10-27 17:30:00,0.4211538461538461,0.6446428571428572,0.5519480519480514,0.0625,1.0
2017-10-27 17:45:00,0.4211538461538461,0.6446428571428572,0.5519480519480514,0.0625,1.0
2017-10-27 18:00:00,0.4211538461538461,0.6446428571428572,0.5519480519480514,0.0625,1.0
2017-10-27 18:15:00,0.4211538461538461,0.6446428571428572,0.5519480519480514,0.0625,1.0
2017-10-27 18:30:00,0.46153846153846156,0.6785714285714286,0.5598845598845595,0.0625,0.0
2017-10-27 18:45:00,0.46153846153846156,0.6785714285714286,0.5598845598845595,0.0625,0.0
2017-10-27 19:00:00,0.46153846153846156,0.6785714285714286,0.5598845598845595,0.0625,0.0
2017-10-27 19:15:00,0.46153846153846156,0.6785714285714286,0.5598845598845595,0.0625,0.0
2017-10-27 19:30:00,0.4230769230769231,0.6607142857142857,0.5678210678210676,0.125,0.0
2017-10-27 19:45:00,0.4230769230769231,0.6607142857142857,0.5678210678210676,0.125,0.0
2017-10-27 20:00:00,0.4230769230769231,0.6607142857142857,0.5678210678210676,0.125,0.0
2017-10-27 20:15:00,0.4230769230769231,0.6607142857142857,0.5678210678210676,0.125,0.0
2017-10-27 20:30:00,0.4288461538461539,0.6517857142857143,0.5757575757575757,0.0625,1.0
2017-10-27 20:45:00,0.4288461538461539,0.6517857142857143,0.5757575757575757,0.0625,1.0
2017-10-27 21:00:00,0.4288461538461539,0.6517857142857143,0.5757575757575757,0.0625,1.0
2017-10-27 21:15:00,0.4288461538461539,0.6517857142857143,0.5757575757575757,0.0625,1.0
2017-10-27 21:30:00,0.4423076923076923,0.6785714285714286,0.5966810966810973,0.25,0.0
