time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h)
2019-04-10 20:00:00,0.6325,0.0,0.0,0.35,0.0,0.59,0.0,0.4474327628361858
2019-04-10 20:15:00,0.6325,0.0,0.0,0.35,0.0,0.59,0.0,0.4474327628361858
2019-04-10 20:30:00,0.6275000000000001,0.0,0.0,0.31,0.0,0.51,0.0,0.40831295843520793
2019-04-10 20:45:00,0.6275000000000001,0.0,0.0,0.31,0.0,0.51,0.0,0.40831295843520793
2019-04-10 21:00:00,0.6275000000000001,0.0,0.0,0.31,0.0,0.51,0.0,0.40831295843520793
2019-04-10 21:15:00,0.6275000000000001,0.0,0.0,0.31,0.0,0.51,0.0,0.40831295843520793
2019-04-10 21:30:00,0.615,0.0,0.0,0.01,0.0,0.02,0.0,0.3691931540342298
2019-04-10 21:45:00,0.615,0.0,0.0,0.01,0.0,0.02,0.0,0.3691931540342298
2019-04-10 22:00:00,0.615,0.0,0.0,0.01,0.0,0.02,0.0,0.3691931540342298
2019-04-10 22:15:00,0.615,0.0,0.0,0.01,0.0,0.02,0.0,0.3691931540342298
2019-04-10 22:30:00,0.5925,0.0,0.0,0.0,0.0,0.0,0.0,0.33007334963325186
2019-04-10 22:45:00,0.5925,0.0,0.0,0.0,0.0,0.0,0.0,0.33007334963325186
2019-04-10 23:00:00,0.5925,0.0,0.0,0.0,0.0,0.0,0.0,0.33007334963325186
2019-04-10 23:15:00,0.5925,0.0,0.0,0.0,0.0,0.0,0.0,0.33007334963325186
2019-04-10 23:30:00,0.5549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3080684596577017
2019-04-10 23:45:00,0.5549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3080684596577017
2019-04-11 06:00:00,0.44749999999999995,0.0,0.0,0.04,0.0,0.06,0.0,0.22249388753056235
2019-04-11 06:15:00,0.44749999999999995,0.0,0.0,0.04,0.0,0.06,0.0,0.22249388753056235
2019-04-11 06:30:00,0.44000000000000006,0.0,0.0,0.5,0.0,0.84,0.0,0.18581907090464547
2019-04-11 06:45:00,0.44000000000000006,0.0,0.0,0.5,0.0,0.84,0.0,0.18581907090464547
2019-04-11 07:00:00,0.44000000000000006,0.0,0.0,0.5,0.0,0.84,0.0,0.18581907090464547
2019-04-11 07:15:00,0.44000000000000006,0.0,0.0,0.5,0.0,0.84,0.0,0.18581907090464547
2019-04-11 07:30:00,0.425,0.0,0.0,0.1,0.0,0.06,0.2,0.16625916870415647
2019-04-11 07:45:00,0.425,0.0,0.0,0.1,0.0,0.06,0.2,0.16625916870415647
2019-04-11 08:00:00,0.425,0.0,0.0,0.1,0.0,0.06,0.2,0.16625916870415647
2019-04-11 08:15:00,0.425,0.0,0.0,0.1,0.0,0.06,0.2,0.16625916870415647
2019-04-11 08:30:00,0.4125,0.0,0.0,0.37,0.0,0.2,0.82,0.17603911980440096
2019-04-11 08:45:00,0.4125,0.0,0.0,0.37,0.0,0.2,0.82,0.17603911980440096
2019-04-11 09:00:00,0.4125,0.0,0.0,0.37,0.0,0.2,0.82,0.17603911980440096
2019-04-11 09:15:00,0.4125,0.0,0.0,0.37,0.0,0.2,0.82,0.17603911980440096
2019-04-11 09:30:00,0.4125,0.0,0.0,0.66,0.0,0.85,0.5,0.21515892420537897
2019-04-11 09:45:00,0.4125,0.0,0.0,0.66,0.0,0.85,0.5,0.21515892420537897
2019-04-11 10:00:00,0.4125,0.0,0.0,0.66,0.0,0.85,0.5,0.21515892420537897
2019-04-11 10:15:00,0.4125,0.0,0.0,0.66,0.0,0.85,0.5,0.21515892420537897
2019-04-11 10:30:00,0.40499999999999997,0.0,0.0,0.41,0.0,0.69,0.0,0.22004889975550124
2019-04-11 10:45:00,0.40499999999999997,0.0,0.0,0.41,0.0,0.69,0.0,0.22004889975550124
2019-04-11 11:00:00,0.40499999999999997,0.0,0.0,0.41,0.0,0.69,0.0,0.22004889975550124
2019-04-11 11:15:00,0.40499999999999997,0.0,0.0,0.41,0.0,0.69,0.0,0.22004889975550124
2019-04-11 11:30:00,0.4175,0.0,0.0,0.43,0.0,0.72,0.0,0.23471882640586797
2019-04-11 11:45:00,0.4175,0.0,0.0,0.43,0.0,0.72,0.0,0.23471882640586797
2019-04-11 12:00:00,0.4175,0.0,0.0,0.43,0.0,0.72,0.0,0.23471882640586797
2019-04-11 12:15:00,0.4175,0.0,0.0,0.43,0.0,0.72,0.0,0.23471882640586797
2019-04-11 12:30:00,0.4175,0.0,0.0,0.53,0.0,0.88,0.0,0.21515892420537897
2019-04-11 12:45:00,0.4175,0.0,0.0,0.53,0.0,0.88,0.0,0.21515892420537897
2019-04-11 13:00:00,0.4175,0.0,0.0,0.53,0.0,0.88,0.0,0.21515892420537897
2019-04-11 13:15:00,0.4175,0.0,0.0,0.53,0.0,0.88,0.0,0.21515892420537897
2019-04-11 13:30:00,0.43,0.0,0.0,0.59,0.0,0.98,0.0,0.16381418092909533
2019-04-11 13:45:00,0.43,0.0,0.0,0.59,0.0,0.98,0.0,0.16381418092909533
2019-04-11 14:00:00,0.43,0.0,0.0,0.59,0.0,0.98,0.0,0.16381418092909533
2019-04-11 14:15:00,0.43,0.0,0.0,0.59,0.0,0.98,0.0,0.16381418092909533
2019-04-11 14:30:00,0.4575,0.0,0.0,0.46,0.0,0.71,0.11,0.1466992665036675
2019-04-11 14:45:00,0.4575,0.0,0.0,0.46,0.0,0.71,0.11,0.1466992665036675
2019-04-11 15:00:00,0.4575,0.0,0.0,0.46,0.0,0.71,0.11,0.1466992665036675
2019-04-11 15:15:00,0.4575,0.0,0.0,0.46,0.0,0.71,0.11,0.1466992665036675
2019-04-11 15:30:00,0.4725,0.0,0.0,0.51,0.0,0.85,0.0,0.11491442542787285
2019-04-11 15:45:00,0.4725,0.0,0.0,0.51,0.0,0.85,0.0,0.11491442542787285
2019-04-11 16:00:00,0.4725,0.0,0.0,0.51,0.0,0.85,0.0,0.11491442542787285
2019-04-11 16:15:00,0.4725,0.0,0.0,0.51,0.0,0.85,0.0,0.11491442542787285
2019-04-11 16:30:00,0.48250000000000004,0.0,0.0,0.26,0.0,0.31,0.24,0.05623471882640588
2019-04-11 16:45:00,0.48250000000000004,0.0,0.0,0.26,0.0,0.31,0.24,0.05623471882640588
2019-04-11 17:00:00,0.48250000000000004,0.0,0.0,0.26,0.0,0.31,0.24,0.05623471882640588
2019-04-11 17:15:00,0.48250000000000004,0.0,0.0,0.26,0.0,0.31,0.24,0.05623471882640588
2019-04-11 17:30:00,0.49749999999999994,0.0,0.0,0.22,0.0,0.1,0.53,0.06356968215158924
2019-04-11 17:45:00,0.49749999999999994,0.0,0.0,0.22,0.0,0.1,0.53,0.06356968215158924
2019-04-11 18:00:00,0.49749999999999994,0.0,0.0,0.22,0.0,0.1,0.53,0.06356968215158924
2019-04-11 18:15:00,0.49749999999999994,0.0,0.0,0.22,0.0,0.1,0.53,0.06356968215158924
2019-04-11 18:30:00,0.505,0.0,0.0,0.27,0.0,0.45,0.0,0.09046454767726161
2019-04-11 18:45:00,0.505,0.0,0.0,0.27,0.0,0.45,0.0,0.09046454767726161
2019-04-11 19:00:00,0.505,0.0,0.0,0.27,0.0,0.45,0.0,0.09046454767726161
2019-04-11 19:15:00,0.505,0.0,0.0,0.27,0.0,0.45,0.0,0.09046454767726161
2019-04-11 19:30:00,0.51,0.06122448979591836,0.06122448979591836,0.45,0.0,0.75,0.0,0.12713936430317846
2019-04-11 19:45:00,0.51,0.06122448979591836,0.06122448979591836,0.45,0.0,0.75,0.0,0.12713936430317846
2019-04-11 20:00:00,0.51,0.06122448979591836,0.06122448979591836,0.45,0.0,0.75,0.0,0.12713936430317846
2019-04-11 20:15:00,0.51,0.06122448979591836,0.06122448979591836,0.45,0.0,0.75,0.0,0.12713936430317846
2019-04-11 20:30:00,0.5199999999999999,0.0,0.0,0.44,0.02,0.62,0.16,0.22249388753056235
2019-04-11 20:45:00,0.5199999999999999,0.0,0.0,0.44,0.02,0.62,0.16,0.22249388753056235
2019-04-11 21:00:00,0.5199999999999999,0.0,0.0,0.44,0.02,0.62,0.16,0.22249388753056235
2019-04-11 21:15:00,0.5199999999999999,0.0,0.0,0.44,0.02,0.62,0.16,0.22249388753056235
2019-04-11 21:30:00,0.51,0.0,0.0,0.37,0.03,0.36,0.43,0.18092909535452323
2019-04-11 21:45:00,0.51,0.0,0.0,0.37,0.03,0.36,0.43,0.18092909535452323
2019-04-11 22:00:00,0.51,0.0,0.0,0.37,0.03,0.36,0.43,0.18092909535452323
2019-04-11 22:15:00,0.51,0.0,0.0,0.37,0.03,0.36,0.43,0.18092909535452323
2019-04-11 22:30:00,0.5075,0.0,0.0,0.47,0.12,0.31,0.59,0.17359413202933985
2019-04-11 22:45:00,0.5075,0.0,0.0,0.47,0.12,0.31,0.59,0.17359413202933985
2019-04-11 23:00:00,0.5075,0.0,0.0,0.47,0.12,0.31,0.59,0.17359413202933985
2019-04-11 23:15:00,0.5075,0.0,0.0,0.47,0.12,0.31,0.59,0.17359413202933985
2019-04-11 23:30:00,0.49499999999999994,0.0,0.0,0.5,0.16,0.12,0.93,0.1980440097799511
2019-04-11 23:45:00,0.49499999999999994,0.0,0.0,0.5,0.16,0.12,0.93,0.1980440097799511
2019-04-12 06:00:00,0.5,0.0,0.0,0.66,0.34,0.09,0.99,0.20293398533007334
2019-04-12 06:15:00,0.5,0.0,0.0,0.66,0.34,0.09,0.99,0.20293398533007334
2019-04-12 06:30:00,0.49749999999999994,0.0,0.0,0.84,0.55,0.07,1.0,0.20293398533007334
2019-04-12 06:45:00,0.49749999999999994,0.0,0.0,0.84,0.55,0.07,1.0,0.20293398533007334
2019-04-12 07:00:00,0.49749999999999994,0.0,0.0,0.84,0.55,0.07,1.0,0.20293398533007334
2019-04-12 07:15:00,0.49749999999999994,0.0,0.0,0.84,0.55,0.07,1.0,0.20293398533007334
2019-04-12 07:30:00,0.5025000000000001,0.0,0.0,0.89,0.59,0.11,0.99,0.23227383863080686
2019-04-12 07:45:00,0.5025000000000001,0.0,0.0,0.89,0.59,0.11,0.99,0.23227383863080686
2019-04-12 08:00:00,0.5025000000000001,0.0,0.0,0.89,0.59,0.11,0.99,0.23227383863080686
2019-04-12 08:15:00,0.5025000000000001,0.0,0.0,0.89,0.59,0.11,0.99,0.23227383863080686
2019-04-12 08:30:00,0.5025000000000001,0.0,0.0,1.0,0.99,0.19,0.99,0.2396088019559902
2019-04-12 08:45:00,0.5025000000000001,0.0,0.0,1.0,0.99,0.19,0.99,0.2396088019559902
2019-04-12 09:00:00,0.5025000000000001,0.0,0.0,1.0,0.99,0.19,0.99,0.2396088019559902
2019-04-12 09:15:00,0.5025000000000001,0.0,0.0,1.0,0.99,0.19,0.99,0.2396088019559902
2019-04-12 09:30:00,0.515,0.0,0.0,1.0,1.0,0.92,1.0,0.25183374083129584
2019-04-12 09:45:00,0.515,0.0,0.0,1.0,1.0,0.92,1.0,0.25183374083129584
2019-04-12 10:00:00,0.515,0.0,0.0,1.0,1.0,0.92,1.0,0.25183374083129584
2019-04-12 10:15:00,0.515,0.0,0.0,1.0,1.0,0.92,1.0,0.25183374083129584
2019-04-12 10:30:00,0.5125,0.0,0.0,1.0,1.0,0.99,1.0,0.2665036674816626
2019-04-12 10:45:00,0.5125,0.0,0.0,1.0,1.0,0.99,1.0,0.2665036674816626
2019-04-12 11:00:00,0.5125,0.0,0.0,1.0,1.0,0.99,1.0,0.2665036674816626
2019-04-12 11:15:00,0.5125,0.0,0.0,1.0,1.0,0.99,1.0,0.2665036674816626
2019-04-12 11:30:00,0.5075,0.0,0.0,1.0,1.0,1.0,1.0,0.2665036674816626
2019-04-12 11:45:00,0.5075,0.0,0.0,1.0,1.0,1.0,1.0,0.2665036674816626
2019-04-12 12:00:00,0.5075,0.0,0.0,1.0,1.0,1.0,1.0,0.2665036674816626
2019-04-12 12:15:00,0.5075,0.0,0.0,1.0,1.0,1.0,1.0,0.2665036674816626
2019-04-12 12:30:00,0.5075,0.0,0.0,1.0,0.95,0.99,0.98,0.22982885085574573
2019-04-12 12:45:00,0.5075,0.0,0.0,1.0,0.95,0.99,0.98,0.22982885085574573
2019-04-12 13:00:00,0.5075,0.0,0.0,1.0,0.95,0.99,0.98,0.22982885085574573
2019-04-12 13:15:00,0.5075,0.0,0.0,1.0,0.95,0.99,0.98,0.22982885085574573
2019-04-12 13:30:00,0.53,0.0,0.0,1.0,0.78,0.82,0.99,0.22004889975550124
2019-04-12 13:45:00,0.53,0.0,0.0,1.0,0.78,0.82,0.99,0.22004889975550124
2019-04-12 14:00:00,0.53,0.0,0.0,1.0,0.78,0.82,0.99,0.22004889975550124
2019-04-12 14:15:00,0.53,0.0,0.0,1.0,0.78,0.82,0.99,0.22004889975550124
2019-04-12 14:30:00,0.5775,0.0,0.0,1.0,0.58,0.31,0.96,0.16625916870415647
2019-04-12 14:45:00,0.5775,0.0,0.0,1.0,0.58,0.31,0.96,0.16625916870415647
2019-04-12 15:00:00,0.5775,0.0,0.0,1.0,0.58,0.31,0.96,0.16625916870415647
2019-04-12 15:15:00,0.5775,0.0,0.0,1.0,0.58,0.31,0.96,0.16625916870415647
2019-04-12 15:30:00,0.6375,0.0,0.0,0.54,0.27,0.01,0.98,0.18337408312958436
2019-04-12 15:45:00,0.6375,0.0,0.0,0.54,0.27,0.01,0.98,0.18337408312958436
2019-04-12 16:00:00,0.6375,0.0,0.0,0.54,0.27,0.01,0.98,0.18337408312958436
2019-04-12 16:15:00,0.6375,0.0,0.0,0.54,0.27,0.01,0.98,0.18337408312958436
2019-04-12 16:30:00,0.6900000000000001,0.0,0.0,0.38,0.1,0.0,0.97,0.2396088019559902
2019-04-12 16:45:00,0.6900000000000001,0.0,0.0,0.38,0.1,0.0,0.97,0.2396088019559902
2019-04-12 17:00:00,0.6900000000000001,0.0,0.0,0.38,0.1,0.0,0.97,0.2396088019559902
2019-04-12 17:15:00,0.6900000000000001,0.0,0.0,0.38,0.1,0.0,0.97,0.2396088019559902
2019-04-12 17:30:00,0.7025,0.0,0.0,0.65,0.39,0.0,1.0,0.31784841075794623
2019-04-12 17:45:00,0.7025,0.0,0.0,0.65,0.39,0.0,1.0,0.31784841075794623
2019-04-12 18:00:00,0.7025,0.0,0.0,0.65,0.39,0.0,1.0,0.31784841075794623
2019-04-12 18:15:00,0.7025,0.0,0.0,0.65,0.39,0.0,1.0,0.31784841075794623
2019-04-12 18:30:00,0.7150000000000001,0.0,0.0,0.93,0.53,0.26,0.98,0.34474327628361856
2019-04-12 18:45:00,0.7150000000000001,0.0,0.0,0.93,0.53,0.26,0.98,0.34474327628361856
2019-04-12 19:00:00,0.7150000000000001,0.0,0.0,0.93,0.53,0.26,0.98,0.34474327628361856
2019-04-12 19:15:00,0.7150000000000001,0.0,0.0,0.93,0.53,0.26,0.98,0.34474327628361856
2019-04-12 19:30:00,0.7300000000000001,0.0,0.0,1.0,0.47,0.57,0.98,0.33985330073349634
2019-04-12 19:45:00,0.7300000000000001,0.0,0.0,1.0,0.47,0.57,0.98,0.33985330073349634
2019-04-12 20:00:00,0.7300000000000001,0.0,0.0,1.0,0.47,0.57,0.98,0.33985330073349634
2019-04-12 20:15:00,0.7300000000000001,0.0,0.0,1.0,0.47,0.57,0.98,0.33985330073349634
2019-04-12 20:30:00,0.7175,0.0,0.0,0.65,0.02,0.55,0.99,0.3838630806845966
2019-04-12 20:45:00,0.7175,0.0,0.0,0.65,0.02,0.55,0.99,0.3838630806845966
2019-04-12 21:00:00,0.7175,0.0,0.0,0.65,0.02,0.55,0.99,0.3838630806845966
2019-04-12 21:15:00,0.7175,0.0,0.0,0.65,0.02,0.55,0.99,0.3838630806845966
2019-04-12 21:30:00,0.71,0.06122448979591836,0.06122448979591836,0.95,0.11,0.91,1.0,0.3765281173594132
2019-04-12 21:45:00,0.71,0.06122448979591836,0.06122448979591836,0.95,0.11,0.91,1.0,0.3765281173594132
2019-04-12 22:00:00,0.71,0.06122448979591836,0.06122448979591836,0.95,0.11,0.91,1.0,0.3765281173594132
2019-04-12 22:15:00,0.71,0.06122448979591836,0.06122448979591836,0.95,0.11,0.91,1.0,0.3765281173594132
2019-04-12 22:30:00,0.7,0.16326530612244897,0.16326530612244897,1.0,0.79,0.96,1.0,0.4841075794621027
2019-04-12 22:45:00,0.7,0.16326530612244897,0.16326530612244897,1.0,0.79,0.96,1.0,0.4841075794621027
2019-04-12 23:00:00,0.7,0.16326530612244897,0.16326530612244897,1.0,0.79,0.96,1.0,0.4841075794621027
2019-04-12 23:15:00,0.7,0.16326530612244897,0.16326530612244897,1.0,0.79,0.96,1.0,0.4841075794621027
2019-04-12 23:30:00,0.6900000000000001,0.2040816326530612,0.2040816326530612,1.0,0.93,0.98,1.0,0.47432762836185827
2019-04-12 23:45:00,0.6900000000000001,0.2040816326530612,0.2040816326530612,1.0,0.93,0.98,1.0,0.47432762836185827
2019-04-13 06:00:00,0.6725,0.38775510204081626,0.38775510204081626,1.0,0.54,0.57,0.98,0.40831295843520793
2019-04-13 06:15:00,0.6725,0.38775510204081626,0.38775510204081626,1.0,0.54,0.57,0.98,0.40831295843520793
2019-04-13 06:30:00,0.6725,0.14285714285714285,0.14285714285714285,1.0,0.57,0.37,1.0,0.47432762836185827
2019-04-13 06:45:00,0.6725,0.14285714285714285,0.14285714285714285,1.0,0.57,0.37,1.0,0.47432762836185827
2019-04-13 07:00:00,0.6725,0.14285714285714285,0.14285714285714285,1.0,0.57,0.37,1.0,0.47432762836185827
2019-04-13 07:15:00,0.6725,0.14285714285714285,0.14285714285714285,1.0,0.57,0.37,1.0,0.47432762836185827
2019-04-13 07:30:00,0.6725,0.08163265306122448,0.08163265306122448,1.0,0.76,0.54,0.98,0.5427872860635697
2019-04-13 07:45:00,0.6725,0.08163265306122448,0.08163265306122448,1.0,0.76,0.54,0.98,0.5427872860635697
2019-04-13 08:00:00,0.6725,0.08163265306122448,0.08163265306122448,1.0,0.76,0.54,0.98,0.5427872860635697
2019-04-13 08:15:00,0.6725,0.08163265306122448,0.08163265306122448,1.0,0.76,0.54,0.98,0.5427872860635697
2019-04-13 08:30:00,0.6675,0.22448979591836735,0.22448979591836735,1.0,1.0,0.73,1.0,0.4987775061124695
2019-04-13 08:45:00,0.6675,0.22448979591836735,0.22448979591836735,1.0,1.0,0.73,1.0,0.4987775061124695
2019-04-13 09:00:00,0.6675,0.22448979591836735,0.22448979591836735,1.0,1.0,0.73,1.0,0.4987775061124695
2019-04-13 09:15:00,0.6675,0.22448979591836735,0.22448979591836735,1.0,1.0,0.73,1.0,0.4987775061124695
2019-04-13 09:30:00,0.6725,0.36734693877551017,0.36734693877551017,1.0,1.0,0.99,0.98,0.24205378973105135
2019-04-13 09:45:00,0.6725,0.36734693877551017,0.36734693877551017,1.0,1.0,0.99,0.98,0.24205378973105135
2019-04-13 10:00:00,0.6725,0.36734693877551017,0.36734693877551017,1.0,1.0,0.99,0.98,0.24205378973105135
2019-04-13 10:15:00,0.6725,0.36734693877551017,0.36734693877551017,1.0,1.0,0.99,0.98,0.24205378973105135
2019-04-13 10:30:00,0.6699999999999999,0.12244897959183672,0.12244897959183672,1.0,1.0,0.83,1.0,0.21026894865525672
2019-04-13 10:45:00,0.6699999999999999,0.12244897959183672,0.12244897959183672,1.0,1.0,0.83,1.0,0.21026894865525672
2019-04-13 11:00:00,0.6699999999999999,0.12244897959183672,0.12244897959183672,1.0,1.0,0.83,1.0,0.21026894865525672
2019-04-13 11:15:00,0.6699999999999999,0.12244897959183672,0.12244897959183672,1.0,1.0,0.83,1.0,0.21026894865525672
2019-04-13 11:30:00,0.6725,0.0,0.0,1.0,0.99,0.86,0.99,0.1980440097799511
2019-04-13 11:45:00,0.6725,0.0,0.0,1.0,0.99,0.86,0.99,0.1980440097799511
2019-04-13 12:00:00,0.6725,0.0,0.0,1.0,0.99,0.86,0.99,0.1980440097799511
2019-04-13 12:15:00,0.6725,0.0,0.0,1.0,0.99,0.86,0.99,0.1980440097799511
2019-04-13 12:30:00,0.6799999999999999,0.0,0.0,1.0,0.95,0.25,0.99,0.19070904645476772
2019-04-13 12:45:00,0.6799999999999999,0.0,0.0,1.0,0.95,0.25,0.99,0.19070904645476772
2019-04-13 13:00:00,0.6799999999999999,0.0,0.0,1.0,0.95,0.25,0.99,0.19070904645476772
2019-04-13 13:15:00,0.6799999999999999,0.0,0.0,1.0,0.95,0.25,0.99,0.19070904645476772
2019-04-13 13:30:00,0.6975,0.0,0.0,1.0,0.92,0.38,0.98,0.2078239608801956
2019-04-13 13:45:00,0.6975,0.0,0.0,1.0,0.92,0.38,0.98,0.2078239608801956
2019-04-13 14:00:00,0.6975,0.0,0.0,1.0,0.92,0.38,0.98,0.2078239608801956
2019-04-13 14:15:00,0.6975,0.0,0.0,1.0,0.92,0.38,0.98,0.2078239608801956
2019-04-13 14:30:00,0.74,0.0,0.0,0.92,0.5,0.3,0.97,0.1980440097799511
2019-04-13 14:45:00,0.74,0.0,0.0,0.92,0.5,0.3,0.97,0.1980440097799511
2019-04-13 15:00:00,0.74,0.0,0.0,0.92,0.5,0.3,0.97,0.1980440097799511
2019-04-13 15:15:00,0.74,0.0,0.0,0.92,0.5,0.3,0.97,0.1980440097799511
2019-04-13 15:30:00,0.7474999999999999,0.0,0.0,0.37,0.26,0.07,0.31,0.2078239608801956
2019-04-13 15:45:00,0.7474999999999999,0.0,0.0,0.37,0.26,0.07,0.31,0.2078239608801956
2019-04-13 16:00:00,0.7474999999999999,0.0,0.0,0.37,0.26,0.07,0.31,0.2078239608801956
2019-04-13 16:15:00,0.7474999999999999,0.0,0.0,0.37,0.26,0.07,0.31,0.2078239608801956
2019-04-13 16:30:00,0.7375,0.0,0.0,0.27,0.22,0.05,0.14,0.1784841075794621
2019-04-13 16:45:00,0.7375,0.0,0.0,0.27,0.22,0.05,0.14,0.1784841075794621
2019-04-13 17:00:00,0.7375,0.0,0.0,0.27,0.22,0.05,0.14,0.1784841075794621
2019-04-13 17:15:00,0.7375,0.0,0.0,0.27,0.22,0.05,0.14,0.1784841075794621
2019-04-13 17:30:00,0.7699999999999999,0.0,0.0,0.14,0.02,0.08,0.26,0.20293398533007334
2019-04-13 17:45:00,0.7699999999999999,0.0,0.0,0.14,0.02,0.08,0.26,0.20293398533007334
2019-04-13 18:00:00,0.7699999999999999,0.0,0.0,0.14,0.02,0.08,0.26,0.20293398533007334
2019-04-13 18:15:00,0.7699999999999999,0.0,0.0,0.14,0.02,0.08,0.26,0.20293398533007334
2019-04-13 18:30:00,0.7949999999999999,0.0,0.0,0.19,0.0,0.0,0.64,0.2396088019559902
2019-04-13 18:45:00,0.7949999999999999,0.0,0.0,0.19,0.0,0.0,0.64,0.2396088019559902
2019-04-13 19:00:00,0.7949999999999999,0.0,0.0,0.19,0.0,0.0,0.64,0.2396088019559902
2019-04-13 19:15:00,0.7949999999999999,0.0,0.0,0.19,0.0,0.0,0.64,0.2396088019559902
2019-04-13 19:30:00,0.8099999999999999,0.0,0.0,0.23,0.0,0.0,0.77,0.26894865525672373
2019-04-13 19:45:00,0.8099999999999999,0.0,0.0,0.23,0.0,0.0,0.77,0.26894865525672373
2019-04-13 20:00:00,0.8099999999999999,0.0,0.0,0.23,0.0,0.0,0.77,0.26894865525672373
2019-04-13 20:15:00,0.8099999999999999,0.0,0.0,0.23,0.0,0.0,0.77,0.26894865525672373
2019-04-13 20:30:00,0.7925000000000001,0.0,0.0,0.56,0.0,0.44,1.0,0.2469437652811736
2019-04-13 20:45:00,0.7925000000000001,0.0,0.0,0.56,0.0,0.44,1.0,0.2469437652811736
2019-04-13 21:00:00,0.7925000000000001,0.0,0.0,0.56,0.0,0.44,1.0,0.2469437652811736
2019-04-13 21:15:00,0.7925000000000001,0.0,0.0,0.56,0.0,0.44,1.0,0.2469437652811736
2019-04-13 21:30:00,0.7550000000000001,0.0,0.0,0.75,0.0,0.75,1.0,0.18337408312958436
2019-04-13 21:45:00,0.7550000000000001,0.0,0.0,0.75,0.0,0.75,1.0,0.18337408312958436
2019-04-13 22:00:00,0.7550000000000001,0.0,0.0,0.75,0.0,0.75,1.0,0.18337408312958436
2019-04-13 22:15:00,0.7550000000000001,0.0,0.0,0.75,0.0,0.75,1.0,0.18337408312958436
2019-04-13 22:30:00,0.7474999999999999,0.0,0.0,0.67,0.0,0.62,1.0,0.2469437652811736
2019-04-13 22:45:00,0.7474999999999999,0.0,0.0,0.67,0.0,0.62,1.0,0.2469437652811736
2019-04-13 23:00:00,0.7474999999999999,0.0,0.0,0.67,0.0,0.62,1.0,0.2469437652811736
2019-04-13 23:15:00,0.7474999999999999,0.0,0.0,0.67,0.0,0.62,1.0,0.2469437652811736
2019-04-13 23:30:00,0.7324999999999999,0.0,0.0,0.71,0.0,0.7,0.96,0.2396088019559902
2019-04-13 23:45:00,0.7324999999999999,0.0,0.0,0.71,0.0,0.7,0.96,0.2396088019559902
2019-04-14 06:00:00,0.6799999999999999,0.0,0.0,0.33,0.01,0.05,0.98,0.18581907090464547
2019-04-14 06:15:00,0.6799999999999999,0.0,0.0,0.33,0.01,0.05,0.98,0.18581907090464547
2019-04-14 06:30:00,0.6900000000000001,0.0,0.0,0.26,0.02,0.35,0.12,0.19070904645476772
2019-04-14 06:45:00,0.6900000000000001,0.0,0.0,0.26,0.02,0.35,0.12,0.19070904645476772
2019-04-14 07:00:00,0.6900000000000001,0.0,0.0,0.26,0.02,0.35,0.12,0.19070904645476772
2019-04-14 07:15:00,0.6900000000000001,0.0,0.0,0.26,0.02,0.35,0.12,0.19070904645476772
2019-04-14 07:30:00,0.6775,0.0,0.0,0.13,0.0,0.21,0.0,0.16136919315403422
2019-04-14 07:45:00,0.6775,0.0,0.0,0.13,0.0,0.21,0.0,0.16136919315403422
2019-04-14 08:00:00,0.6775,0.0,0.0,0.13,0.0,0.21,0.0,0.16136919315403422
2019-04-14 08:15:00,0.6775,0.0,0.0,0.13,0.0,0.21,0.0,0.16136919315403422
2019-04-14 08:30:00,0.6775,0.0,0.0,0.58,0.16,0.23,1.0,0.16136919315403422
2019-04-14 08:45:00,0.6775,0.0,0.0,0.58,0.16,0.23,1.0,0.16136919315403422
2019-04-14 09:00:00,0.6775,0.0,0.0,0.58,0.16,0.23,1.0,0.16136919315403422
2019-04-14 09:15:00,0.6775,0.0,0.0,0.58,0.16,0.23,1.0,0.16136919315403422
2019-04-14 09:30:00,0.6575,0.0,0.0,0.35,0.0,0.15,0.87,0.07579462102689487
2019-04-14 09:45:00,0.6575,0.0,0.0,0.35,0.0,0.15,0.87,0.07579462102689487
2019-04-14 10:00:00,0.6575,0.0,0.0,0.35,0.0,0.15,0.87,0.07579462102689487
2019-04-14 10:15:00,0.6575,0.0,0.0,0.35,0.0,0.15,0.87,0.07579462102689487
2019-04-14 10:30:00,0.6375,0.0,0.0,1.0,0.94,0.16,0.49,0.10757946210268948
2019-04-14 10:45:00,0.6375,0.0,0.0,1.0,0.94,0.16,0.49,0.10757946210268948
2019-04-14 11:00:00,0.6375,0.0,0.0,1.0,0.94,0.16,0.49,0.10757946210268948
2019-04-14 11:15:00,0.6375,0.0,0.0,1.0,0.94,0.16,0.49,0.10757946210268948
2019-04-14 11:30:00,0.6425,0.0,0.0,1.0,0.95,0.33,1.0,0.11491442542787285
2019-04-14 11:45:00,0.6425,0.0,0.0,1.0,0.95,0.33,1.0,0.11491442542787285
2019-04-14 12:00:00,0.6425,0.0,0.0,1.0,0.95,0.33,1.0,0.11491442542787285
2019-04-14 12:15:00,0.6425,0.0,0.0,1.0,0.95,0.33,1.0,0.11491442542787285
