2017 01 12 18     3  -165 10223    20    30     9 -9999 -9999
2017 01 12 19   -10  -180 -9999   340   110 -9999 -9999 -9999
2017 01 12 20   -10  -180 -9999   340   110 -9999 -9999 -9999
2017 01 12 21   -31  -178 10234    70    10     9 -9999 -9999
2017 01 12 22   -20  -180 -9999   330   110 -9999 -9999 -9999
2017 01 12 23   -20  -180 -9999   340    90 -9999 -9999 -9999
2017 01 13 00   -20  -181 10255    20    30     0 -9999 -9999
2017 01 13 01   -10  -180 -9999   330    90 -9999 -9999 -9999
2017 01 13 02     0  -210 -9999   340   100 -9999 -9999 -9999
2017 01 13 03     6  -192 10271   360    50     0 -9999 -9999
2017 01 13 04    20  -230 -9999   330    90 -9999 -9999 -9999
2017 01 13 05    20  -200 -9999   290    80 -9999 -9999 -9999
2017 01 13 06    29  -220 10255   360    50     0 -9999 -9999
2017 01 13 07    30  -210 -9999   300    70 -9999 -9999 -9999
2017 01 13 08    30  -220 -9999   300    80 -9999 -9999 -9999
2017 01 13 09    25  -232 10262   340    20     0 -9999 -9999
2017 01 13 10     0  -260 -9999   330    90 -9999 -9999 -9999
2017 01 13 11     0  -230 -9999   320    80 -9999 -9999 -9999
2017 01 13 12     4  -240 10278   340    30     0 -9999 -9999
2017 01 13 13   -10  -230 -9999   330    80 -9999 -9999 -9999
2017 01 13 14   -10  -220 -9999   320    50 -9999 -9999 -9999
2017 01 13 15   -12  -225 10297    20    30     9 -9999 -9999
2017 01 13 16   -50  -230 -9999   350    40 -9999 -9999 -9999
2017 01 13 17   -60  -210 -9999    30    20 -9999 -9999 -9999
2017 01 13 18   -39  -215 10312    70    10     9 -9999 -9999
2017 01 13 19   -90  -210 -9999    20    30 -9999 -9999 -9999
2017 01 13 20   -80  -200 -9999    20    30 -9999 -9999 -9999
2017 01 13 21   -53  -214 10317    20    20     9 -9999 -9999
2017 01 13 22   -60  -210 -9999    20    30 -9999 -9999 -9999
2017 01 13 23   -90  -200 -9999    20    30 -9999 -9999 -9999
2017 01 14 00   -63  -210 10328    90    20     0 -9999 -9999
2017 01 14 01   -20  -190 -9999   360    20 -9999 -9999 -9999
2017 01 14 02   -20  -190 -9999    20    50 -9999 -9999 -9999
2017 01 14 03    -8  -222 10343    40    30     0 -9999 -9999
2017 01 14 04    20  -220 -9999    50    40 -9999 -9999 -9999
2017 01 14 05    30  -230 -9999 -9999    20 -9999 -9999 -9999
2017 01 14 06    24  -241 10320    90    20     0 -9999 -9999
2017 01 14 07    30  -240 -9999    90    20 -9999 -9999 -9999
2017 01 14 08    20  -230 -9999   150    30 -9999 -9999 -9999
2017 01 14 09    11  -227 10330   110    20     0 -9999 -9999
2017 01 14 10     0  -180 -9999   140    30 -9999 -9999 -9999
2017 01 14 11   -30  -180 -9999   150    20 -9999 -9999 -9999
2017 01 14 12   -11  -115 10347   140    20     0 -9999 -9999
2017 01 14 13   -20   -90 -9999   130    30 -9999 -9999 -9999
2017 01 14 14   -30   -80 -9999   150    30 -9999 -9999 -9999
2017 01 14 15   -32   -83 10368   200    20     9 -9999 -9999
2017 01 14 16   -50   -80 -9999    90    20 -9999 -9999 -9999
2017 01 14 17   -50   -80 -9999   110    20 -9999 -9999 -9999
2017 01 14 18   -51   -83 10372   180    10     9 -9999 -9999
2017 01 14 19   -40   -80 -9999   110    10 -9999 -9999 -9999
2017 01 14 20   -40   -80 -9999   120    10 -9999 -9999 -9999
2017 01 14 21   -41   -79 10364   200    20     9 -9999 -9999
2017 01 14 22   -40   -80 -9999   150    30 -9999 -9999 -9999
2017 01 14 23   -40   -80 -9999   150    20     0 -9999 -9999
2017 01 15 00   -41   -88 10355   200    10     8 -9999 -9999
2017 01 15 01   -40   -70 -9999   120    20 -9999 -9999 -9999
2017 01 15 02   -30   -70 -9999   130    20 -9999 -9999 -9999
2017 01 15 03   -21   -92 10346   180    30     7 -9999 -9999
2017 01 15 04   -10   -80 -9999   220    30 -9999 -9999 -9999
2017 01 15 05   -10   -90 -9999   220    30 -9999 -9999 -9999
2017 01 15 06   -11   -92 10309   220    20     7 -9999 -9999
2017 01 15 07   -10   -70 -9999 -9999    20 -9999 -9999 -9999
2017 01 15 08   -20   -70 -9999   360    30 -9999 -9999 -9999
2017 01 15 09   -17   -93 10306   220    10     7 -9999 -9999
2017 01 15 10   -30   -70 -9999    60    20 -9999 -9999 -9999
2017 01 15 11   -40   -80 -9999    60    20 -9999 -9999 -9999
2017 01 15 12   -38   -90 10316    40    20     7 -9999 -9999
2017 01 15 13   -50   -80 -9999    70    10 -9999 -9999 -9999
2017 01 15 14   -40   -80 -9999    50    10 -9999 -9999 -9999
2017 01 15 15   -39   -84 10321    70    20     9 -9999 -9999
2017 01 15 16   -30   -80 -9999   130    10 -9999 -9999 -9999
2017 01 15 17   -30   -70 -9999    40    10 -9999 -9999 -9999
2017 01 15 18   -32   -81 10317    70    20     9 -9999 -9999
2017 01 15 19   -30   -80 -9999 -9999    10     0 -9999 -9999
2017 01 15 20   -30   -70 -9999    70    10     0 -9999 -9999
2017 01 15 21   -36   -83 10310    70    10     9 -9999 -9999
2017 01 15 22   -30   -70 -9999    30    10 -9999 -9999 -9999
